,x,y,z,B_x,B_y,B_z
616,-1.8000000000000007,-87.25,12.620000000000005,-0.3855962672636438,-0.46353237838201355,2.0206330167632336
617,-1.8000000000000007,-87.25,41.12,-0.3537500000000234,-0.446754000000122,2.084600000000024
618,-1.8000000000000007,-87.25,52.8,-0.33738079064649146,-0.4371872195947253,2.110822161508013
619,-1.8000000000000007,-87.25,81.12,-0.29406600000002664,-0.40973800000016025,2.1699799999999625
620,-1.8000000000000007,-87.25,121.12,-0.22339200000015688,-0.37195400000019907,2.233379999999979
621,-1.8000000000000007,-87.25,136.5,-0.1893981892868993,-0.3560080016811318,2.253390158127189
622,-1.8000000000000007,-87.25,161.12,-0.13023780000006452,-0.3286460000000164,2.281059999999956
623,-1.8000000000000007,-87.25,201.12,-0.04557379999989049,-0.28523800000012944,2.31272000000002
624,0.0,-87.25,12.620000000000005,-0.38246736239460055,-0.4648635913455097,2.019064817502811
625,0.0,-87.25,41.12,-0.350620191396215,-0.44663130375373594,2.082830609530182
626,0.0,-87.25,52.8,-0.3342281017228634,-0.43677810760221725,2.1088582457788414
627,0.0,-87.25,81.12,-0.29091944796374153,-0.40901543474337965,2.167458510056467
628,0.0,-87.25,121.12,-0.22120269971351267,-0.37053526716909224,2.230161428550225
629,0.0,-87.25,136.5,-0.18766475834917168,-0.3545102967234659,2.249926121560444
630,0.0,-87.25,161.12,-0.129142707336085,-0.32718109408525664,2.2772726168482964
631,0.0,-87.25,201.12,-0.044018531869935096,-0.2834331848331133,2.3086051454227694
632,18.2,-87.25,12.620000000000005,-0.35264742349078926,-0.4790342287826048,2.0047573499654687
633,18.2,-87.25,41.12,-0.3214620000000646,-0.44699000000002,2.0659400000000345
634,18.2,-87.25,52.8,-0.30527229852282434,-0.4354492108434025,2.089380463166741
635,18.2,-87.25,81.12,-0.2626540000000661,-0.40690600000000243,2.141319999999994
636,18.2,-87.25,121.12,-0.20093399999985923,-0.36187600000005316,2.197599999999976
637,18.2,-87.25,136.5,-0.1710920448813737,-0.345131550048148,2.2150771568250716
638,18.2,-87.25,161.12,-0.1192252000000543,-0.318985999999851,2.239380000000057
639,18.2,-87.25,201.12,-0.030482799999971222,-0.2708919999999895,2.26784000000001
640,38.2,-87.25,12.620000000000005,-0.32289526732099216,-0.49877641545218676,1.9900954897239846
641,38.2,-87.25,41.12,-0.29265200000041164,-0.46173400000017306,2.044420000000007
642,38.2,-87.25,52.8,-0.2778350520593864,-0.4462819658684891,2.065295872053518
643,38.2,-87.25,81.12,-0.24107599999986074,-0.4083720000002873,2.110900000000101
644,38.2,-87.25,121.12,-0.17917800000017214,-0.3587820000001194,2.161200000000069
645,38.2,-87.25,136.5,-0.14859329250571082,-0.34048373067104376,2.1770162779876694
646,38.2,-87.25,161.12,-0.0956526000001052,-0.31181800000004745,2.1986400000000543
647,38.2,-87.25,201.12,-0.017424000000123507,-0.2627299999998871,2.22352000000001
648,58.2,-87.25,12.620000000000005,-0.2955143407922731,-0.5166056233258578,1.9771712158447032
649,58.2,-87.25,41.12,-0.26663929047475676,-0.473889741333247,2.024849508958569
650,58.2,-87.25,52.8,-0.2524306317529103,-0.45595221366506244,2.0428149534520723
651,58.2,-87.25,81.12,-0.2161767859091529,-0.4117850937656802,2.08247927472289
652,58.2,-87.25,121.12,-0.1556282676184798,-0.352759536249323,2.127790864193403
653,58.2,-87.25,136.5,-0.1255289303549011,-0.33262383085308933,2.1417625947062886
654,58.2,-87.25,161.12,-0.07460734883779077,-0.30162044265174903,2.1608849045413456
655,58.2,-87.25,201.12,-0.0037796227492225276,-0.2503086584957426,2.1827016720474406
656,78.2,-87.25,12.620000000000005,-0.2679055404906727,-0.5263495323304186,1.9672669961168416
657,78.2,-87.25,41.12,-0.2417259999998181,-0.4757640000000922,2.0095600000000453
658,78.2,-87.25,52.8,-0.2281257935418684,-0.45566810524595436,2.0248474330816935
659,78.2,-87.25,81.12,-0.19113999999995507,-0.4073680000002695,2.0586000000001206
660,78.2,-87.25,121.12,-0.13442519999992222,-0.33975999999988726,2.0984000000000327
661,78.2,-87.25,136.5,-0.10670229226340003,-0.31855957800885815,2.1102895439529403
662,78.2,-87.25,161.12,-0.059256199999987214,-0.2852980000001686,2.1266600000001046
663,78.2,-87.25,201.12,0.010251400000075878,-0.230639999999807,2.144640000000056
664,98.2,-87.25,12.620000000000005,-0.2354829519508973,-0.5285111591670653,1.9597998058517874
665,98.2,-87.25,41.12,-0.21523761840232558,-0.47146236809937303,1.9972556090206919
666,98.2,-87.25,52.8,-0.20287073553973173,-0.44866237749880344,2.010482371358119
667,98.2,-87.25,81.12,-0.1679333478389583,-0.3954114272781135,2.038992109168098
668,98.2,-87.25,121.12,-0.11298251950188332,-0.3259312074864984,2.071880019958732
669,98.2,-87.25,136.5,-0.08769991139627456,-0.30272404587607094,2.081800205877735
670,98.2,-87.25,161.12,-0.04413556757836967,-0.2673470993485023,2.0950370962938623
671,98.2,-87.25,201.12,0.028152200748453482,-0.21074994301687866,2.1071140181834123
672,-141.8,-47.25,12.620000000000005,-0.6411519999999826,-0.39512200000025643,2.318880000000002
673,-141.8,-47.25,41.12,-0.6284459739074334,-0.41402071903450377,2.4016553003903
674,-141.8,-47.25,52.8,-0.61815726095739,-0.42133748772513435,2.4329267378381148
675,-141.8,-47.25,81.12,-0.5817644280167907,-0.43614244148413484,2.503281305354154
676,-141.8,-47.25,121.12,-0.5083325427579266,-0.4364250585077265,2.590114638544033
677,-141.8,-47.25,136.5,-0.4748474897888826,-0.4274360429810038,2.6190499184335954
678,-141.8,-47.25,161.12,-0.4166538909894609,-0.40111661281307853,2.6590512222832383
679,-141.8,-47.25,201.12,-0.31231408567673236,-0.3248314052408281,2.7035397740210287
680,-101.8,-47.25,12.620000000000005,-0.5953399999999124,-0.34249000000020047,2.2167799999999906
681,-101.8,-47.25,41.12,-0.5704648628687287,-0.38005351873952087,2.2873795673167283
682,-101.8,-47.25,52.8,-0.5556334187222645,-0.3979573842019519,2.3140343068131064
683,-101.8,-47.25,81.12,-0.510634815605029,-0.4345902707256135,2.3750951615341314
684,-101.8,-47.25,121.12,-0.4282750717749107,-0.456067986334487,2.4534930082900983
685,-101.8,-47.25,136.5,-0.3922015603668026,-0.4536850988990908,2.4805205482494133
686,-101.8,-47.25,161.12,-0.33145093566890027,-0.4377946243943307,2.518975825276828
687,-101.8,-47.25,201.12,-0.22830224468861743,-0.38017998715382584,2.565239201933276
688,-61.8,-47.25,12.620000000000005,-0.5293646375761096,-0.3576579896105976,2.1180769289501895
689,-61.8,-47.25,41.12,-0.49804731245445644,-0.385729285633408,2.1805670724294677
690,-61.8,-47.25,52.8,-0.4809441851160893,-0.39954569718815414,2.204627261929068
691,-61.8,-47.25,81.12,-0.43133444830276346,-0.42656090655510503,2.2604998488924206
692,-61.8,-47.25,121.12,-0.34402486202635557,-0.4369270057635668,2.332452870547679
693,-61.8,-47.25,136.5,-0.30621925330392635,-0.4326111140599225,2.35709258173677
694,-61.8,-47.25,161.12,-0.24410018349793405,-0.4176191567877443,2.39208819122497
695,-61.8,-47.25,201.12,-0.1450293506340872,-0.37132778746224515,2.4350747374325623
696,-41.8,-47.25,12.620000000000005,-0.49439297235157664,-0.3826861031109914,2.074980151163071
697,-41.8,-47.25,41.12,-0.45954987187563956,-0.4005427131348931,2.134894500645931
698,-41.8,-47.25,52.8,-0.44145251712003397,-0.40859190933086253,2.158261355601114
699,-41.8,-47.25,81.12,-0.3907877033849259,-0.42111084757058403,2.2125709178119957
700,-41.8,-47.25,121.12,-0.3039057962506624,-0.41537857316008564,2.2813420057078955
701,-41.8,-47.25,136.5,-0.2657429377644834,-0.4075275659222828,2.3044587481766228
702,-41.8,-47.25,161.12,-0.20319456359731897,-0.39027170737038785,2.3369322746161663
703,-41.8,-47.25,201.12,-0.10722747911685596,-0.34783731470672574,2.376408013781073
704,-21.799999999999997,-47.25,12.620000000000005,-0.4597531785935669,-0.40720363745873556,2.0387862345860457
705,-21.799999999999997,-47.25,41.12,-0.42108220184496736,-0.4118278381903089,2.0971064507185306
706,-21.799999999999997,-47.25,52.8,-0.40183632675932196,-0.41315317143187524,2.119911111539884
707,-21.799999999999997,-47.25,81.12,-0.3504712009152338,-0.4100820746698366,2.172207356416757
708,-21.799999999999997,-47.25,121.12,-0.2670563887594827,-0.3873915746764358,2.2366519982347635
709,-21.799999999999997,-47.25,136.5,-0.22921260090082646,-0.37600323888605747,2.2578480489772805
710,-21.799999999999997,-47.25,161.12,-0.1662099241120605,-0.35630727998901257,2.2873266570540647
711,-21.799999999999997,-47.25,201.12,-0.07315374146762532,-0.31672346295777176,2.322497698618993
712,-1.8000000000000007,-47.25,12.620000000000005,-0.4263750340198712,-0.42776769314139074,2.009185872087848
713,-1.8000000000000007,-47.25,41.12,-0.38436799999995874,-0.41520000000029,2.067019999999982
714,-1.8000000000000007,-47.25,52.8,-0.3640016607669491,-0.4096838769265032,2.0891119375721994
715,-1.8000000000000007,-47.25,81.12,-0.31180200000008945,-0.39363600000005317,2.1381000000000023
716,-1.8000000000000007,-47.25,121.12,-0.23383200000014748,-0.3589060000000699,2.1965799999999716
717,-1.8000000000000007,-47.25,136.5,-0.1979764991072071,-0.3455125324368429,2.215400733428268
718,-1.8000000000000007,-47.25,161.12,-0.13647720000005628,-0.324422000000129,2.24149999999998
719,-1.8000000000000007,-47.25,201.12,-0.04320880000022864,-0.2850839999997672,2.2726799999999767
720,0.0,-47.25,12.620000000000005,-0.4234718017643303,-0.4295594249984198,2.0067410402082655
721,0.0,-47.25,41.12,-0.3812511648978507,-0.4152049333780612,2.064584631646014
722,0.0,-47.25,52.8,-0.3608019071165547,-0.40921870103153335,2.086570112329336
723,0.0,-47.25,81.12,-0.30853137333646186,-0.39208533740831886,2.135220401416406
724,0.0,-47.25,121.12,-0.23094327254638747,-0.35669758356365033,2.1931023700744454
725,0.0,-47.25,136.5,-0.1954174514668155,-0.3432682158861837,2.2116905433996625
726,0.0,-47.25,161.12,-0.13438586031030628,-0.32207070036070906,2.237458105055109
727,0.0,-47.25,201.12,-0.040745277798251794,-0.2825352079574084,2.2683595567993886
728,18.2,-47.25,12.620000000000005,-0.39532319923984827,-0.4504193126697089,1.9824335906553658
729,18.2,-47.25,41.12,-0.3521120000000477,-0.4216920000001245,2.039200000000029
730,18.2,-47.25,52.8,-0.3313466847227023,-0.4126942962414857,2.0597313534674866
731,18.2,-47.25,81.12,-0.2792219999999584,-0.38577600000004164,2.105179999999995
732,18.2,-47.25,121.12,-0.20375199999987814,-0.34444200000013625,2.157880000000014
733,18.2,-47.25,136.5,-0.17148251862764502,-0.3311174499809235,2.174371329989857
734,18.2,-47.25,161.12,-0.1163125999999797,-0.3088039999999257,2.197099999999997
735,18.2,-47.25,201.12,-0.020444399999892893,-0.2656599999999014,2.2258200000000743
736,38.2,-47.25,12.620000000000005,-0.36713925199573805,-0.47913160086137196,1.9552584759203187
737,38.2,-47.25,41.12,-0.3251460000001053,-0.4522700000000661,2.0054600000000242
738,38.2,-47.25,52.8,-0.30522065595526027,-0.43957684665612007,2.0247400175444947
739,38.2,-47.25,81.12,-0.25569600000008125,-0.40811800000016785,2.0672000000000006
740,38.2,-47.25,121.12,-0.18137399999997883,-0.35573599999993855,2.1175999999999715
741,38.2,-47.25,136.5,-0.1494047212092769,-0.33999350162555997,2.13292323383178
742,38.2,-47.25,161.12,-0.09509680000003323,-0.3170639999998879,2.1542999999999983
743,38.2,-47.25,201.12,-0.010519599999893298,-0.26976200000017325,2.180860000000073
744,58.2,-47.25,12.620000000000005,-0.3409852459852385,-0.5000965833307269,1.9304049925307607
745,58.2,-47.25,41.12,-0.3017339125905598,-0.46811885470234493,1.9751520787212842
746,58.2,-47.25,52.8,-0.2828289410345969,-0.4537948691263356,1.9923845347591316
747,58.2,-47.25,81.12,-0.23528433065996524,-0.4169188281360139,2.031314891767055
748,58.2,-47.25,121.12,-0.16331310635784418,-0.3642204233434989,2.077596326327362
749,58.2,-47.25,136.5,-0.13216286167527308,-0.3466095300704084,2.091978579355819
750,58.2,-47.25,161.12,-0.08059250817973351,-0.3204070887861481,2.1120640011056993
751,58.2,-47.25,201.12,-0.001625060382662219,-0.27059919043342573,2.1371631993476514
752,78.2,-47.25,12.620000000000005,-0.3134529757214586,-0.5077143135874067,1.9099762521883163
753,78.2,-47.25,41.12,-0.2780980000002634,-0.4643959999999234,1.9510400000000576
754,78.2,-47.25,52.8,-0.2600181729928628,-0.4472468808176684,1.9664682110634695
755,78.2,-47.25,81.12,-0.21351200000013942,-0.40583199999992736,2.0011399999999946
756,78.2,-47.25,121.12,-0.14481040000019746,-0.35555400000031145,2.0418199999999653
757,78.2,-47.25,136.5,-0.11573528327430943,-0.33629450256878446,2.054848507040573
758,78.2,-47.25,161.12,-0.06742020000000282,-0.3071020000003437,2.07304000000001
759,78.2,-47.25,201.12,0.012069599999934066,-0.2561740000000383,2.095639999999956
760,98.2,-47.25,12.620000000000005,-0.2796763267918624,-0.5084017096339473,1.8930215966410713
761,98.2,-47.25,41.12,-0.24917910801786636,-0.455669359562739,1.9313035366794067
762,98.2,-47.25,52.8,-0.23246519915482922,-0.43544204484641824,1.9452729387020937
763,98.2,-47.25,81.12,-0.1878694799376165,-0.38974076513409894,1.9760006184943546
764,98.2,-47.25,121.12,-0.12203536866787174,-0.33398246723913694,2.0117408407093853
765,98.2,-47.25,136.5,-0.09454377261407637,-0.31336679248858434,2.0231357850818954
766,98.2,-47.25,161.12,-0.04804168501057704,-0.2814714946419934,2.0390292536335957
767,98.2,-47.25,201.12,0.03285790974625841,-0.22825100130113407,2.056152185378816
768,-141.8,-7.25,12.620000000000005,-0.6197339999997968,-0.2900599999998583,2.347900000000051
769,-141.8,-7.25,41.12,-0.5974662983893362,-0.3212617156091131,2.4237231584731664
770,-141.8,-7.25,52.8,-0.5841667095179213,-0.3328685113592602,2.4527054003012236
771,-141.8,-7.25,81.12,-0.54353039107794,-0.35457040810922713,2.518720361829426
772,-141.8,-7.25,121.12,-0.46822033759834014,-0.36353938110507755,2.600296299263661
773,-141.8,-7.25,136.5,-0.4344603526370403,-0.3583698787281957,2.6270585393815447
774,-141.8,-7.25,161.12,-0.3756591226489937,-0.33838146260743507,2.663243294796148
775,-141.8,-7.25,201.12,-0.2687968064113814,-0.2714296065914379,2.7006483871753524
776,-101.8,-7.25,12.620000000000005,-0.5871419999999326,-0.29846000000022954,2.2396200000000177
777,-101.8,-7.25,41.12,-0.5620730845274349,-0.3325937489210169,2.3026151280564977
778,-101.8,-7.25,52.8,-0.5479865215844293,-0.34820824923394866,2.3263243002670877
779,-101.8,-7.25,81.12,-0.5035765762066622,-0.3819811132403057,2.3810056612505597
780,-101.8,-7.25,121.12,-0.42031764064349075,-0.40679772000854264,2.4519880042771094
781,-101.8,-7.25,136.5,-0.38359280605887947,-0.407215989372923,2.4764962168246245
782,-101.8,-7.25,161.12,-0.32107746822539673,-0.39628992386724704,2.51114263041099
783,-101.8,-7.25,201.12,-0.21217363565045722,-0.3452079886910786,2.5514994418107206
784,-61.8,-7.25,12.620000000000005,-0.5538160006168575,-0.32741746809710115,2.1320235232978804
785,-61.8,-7.25,41.12,-0.5194723814791797,-0.35358610468582263,2.186651030158358
786,-61.8,-7.25,52.8,-0.5016497698512736,-0.3660939945126209,2.2073024320643215
787,-61.8,-7.25,81.12,-0.44952112690079016,-0.39235948151372035,2.2553322515760117
788,-61.8,-7.25,121.12,-0.3586532521672142,-0.4079728362700683,2.3184935708413987
789,-61.8,-7.25,136.5,-0.32001730971913606,-0.406899866633597,2.340417999072479
790,-61.8,-7.25,161.12,-0.2557597198502324,-0.3970749028080851,2.3717686332640016
791,-61.8,-7.25,201.12,-0.14765379740083517,-0.35520369390017414,2.4104655498847567
792,-41.8,-7.25,12.620000000000005,-0.5331477550259784,-0.35256087297622685,2.082162490588394
793,-41.8,-7.25,41.12,-0.49382517407631943,-0.36940190280884444,2.134365650806302
794,-41.8,-7.25,52.8,-0.4736128633973531,-0.3774677443637362,2.1543348236862605
795,-41.8,-7.25,81.12,-0.4166712331245358,-0.3924528249360302,2.2008878242266277
796,-41.8,-7.25,121.12,-0.32305985224068373,-0.39402138149977706,2.2612667190379314
797,-41.8,-7.25,136.5,-0.2843929228339207,-0.38974910142316244,2.281730346290866
798,-41.8,-7.25,161.12,-0.22062187945624873,-0.37790559544339253,2.310714810004711
799,-41.8,-7.25,201.12,-0.11409504533063869,-0.3390506283919832,2.346925478620535
800,-21.799999999999997,-7.25,12.620000000000005,-0.5077421825415073,-0.37920884254834775,2.0375157029574575
801,-21.799999999999997,-7.25,41.12,-0.46318278219111975,-0.38306162641139707,2.0886004168939607
802,-21.799999999999997,-7.25,52.8,-0.4404343478929297,-0.3851856125646229,2.108302909451816
803,-21.799999999999997,-7.25,81.12,-0.37884212542447293,-0.38618876216367504,2.153816728004938
804,-21.799999999999997,-7.25,121.12,-0.2839745925194233,-0.37118018788010865,2.211200578559079
805,-21.799999999999997,-7.25,136.5,-0.24605479031581234,-0.3630496786603601,2.229911481336657
806,-21.799999999999997,-7.25,161.12,-0.18384220214711006,-0.34817183146713937,2.256032548633576
807,-21.799999999999997,-7.25,201.12,-0.07921978512025546,-0.3114222463246312,2.289013507369711
808,-1.8000000000000007,-7.25,12.620000000000005,-0.47809584338597133,-0.405729523489585,1.9981127297500145
809,-1.8000000000000007,-7.25,41.12,-0.4281900000000032,-0.393931999999932,2.0492200000000413
810,-1.8000000000000007,-7.25,52.8,-0.40286044633110574,-0.38895362779220655,2.0689192098683167
811,-1.8000000000000007,-7.25,81.12,-0.33742400000017625,-0.3743399999996626,2.113300000000006
812,-1.8000000000000007,-7.25,121.12,-0.24360199999989912,-0.3452839999998307,2.1663799999999918
813,-1.8000000000000007,-7.25,136.5,-0.20587654697957491,-0.3337710931147786,2.1832135527617016
814,-1.8000000000000007,-7.25,161.12,-0.14390979999965753,-0.3150659999999972,2.206639999999994
815,-1.8000000000000007,-7.25,201.12,-0.041929200000272504,-0.2775920000002925,2.236100000000005
816,0.0,-7.25,12.620000000000005,-0.47529038611959296,-0.40819342942143955,1.994751924203577
817,0.0,-7.25,41.12,-0.4249318496202854,-0.3949875914687784,2.045885832187801
818,0.0,-7.25,52.8,-0.39940184142086765,-0.3893795004179026,2.0655749984483407
819,0.0,-7.25,81.12,-0.3336717857427053,-0.3732019789730616,2.1098651371926183
820,0.0,-7.25,121.12,-0.24017661609313523,-0.343227587305436,2.1624456808251633
821,0.0,-7.25,136.5,-0.20237047539109354,-0.3315439743104127,2.179129026091258
822,0.0,-7.25,161.12,-0.14002868018380565,-0.31238430893087976,2.2023874761449864
823,0.0,-7.25,201.12,-0.03846126973772129,-0.2745726801083377,2.231513084406115
824,18.2,-7.25,12.620000000000005,-0.4468029542596682,-0.43503675076551573,1.9614136366202688
825,18.2,-7.25,41.12,-0.3926779999999904,-0.4112420000003212,2.011980000000012
826,18.2,-7.25,52.8,-0.3661618831936385,-0.4003354091588669,2.0312300368291085
827,18.2,-7.25,81.12,-0.2999960000001314,-0.3692480000001179,2.0743799999999952
828,18.2,-7.25,121.12,-0.2112520000001819,-0.3337060000000154,2.12196000000004
829,18.2,-7.25,136.5,-0.17285384724297836,-0.3212328723722919,2.1374224832841477
830,18.2,-7.25,161.12,-0.10641199999975554,-0.2975279999998275,2.159619999999946
831,18.2,-7.25,201.12,-0.010613599999825418,-0.25513199999999525,2.186020000000036
832,38.2,-7.25,12.620000000000005,-0.41815934717153813,-0.46611708161594834,1.925112435455545
833,38.2,-7.25,41.12,-0.36277400000006443,-0.44163800000026576,1.9719400000000178
834,38.2,-7.25,52.8,-0.3382183411117021,-0.4272383776481039,1.9900375684495957
835,38.2,-7.25,81.12,-0.27854800000013935,-0.39013799999993726,2.0302800000000416
836,38.2,-7.25,121.12,-0.19401399999997587,-0.3523199999997866,2.075520000000073
837,38.2,-7.25,136.5,-0.15811539469088565,-0.3367873331524285,2.090291405054062
838,38.2,-7.25,161.12,-0.09845300000000906,-0.3124559999999956,2.111380000000018
839,38.2,-7.25,201.12,-0.008497200000287697,-0.2677639999999384,2.1378799999999467
840,58.2,-7.25,12.620000000000005,-0.3935601815689602,-0.48871134223886337,1.890712770838736
841,58.2,-7.25,41.12,-0.3443676820239543,-0.4585813361475939,1.933609658443005
842,58.2,-7.25,52.8,-0.320741199125959,-0.4446104730306182,1.9500599873408389
843,58.2,-7.25,81.12,-0.2626133176215424,-0.4089934579515653,1.987347639508557
844,58.2,-7.25,121.12,-0.18373953952364153,-0.36274098778279207,2.031746046715662
845,58.2,-7.25,136.5,-0.15035012681564058,-0.3460541922404614,2.046026353083097
846,58.2,-7.25,161.12,-0.0951141101390649,-0.3199273719398681,2.0668433346210096
847,58.2,-7.25,201.12,-0.007956137966289134,-0.2712279996014022,2.0938340671122138
848,78.2,-7.25,12.620000000000005,-0.36627651816794615,-0.5001697245402532,1.860201405551228
849,78.2,-7.25,41.12,-0.3244300000000202,-0.4605740000000278,1.9003799999999857
850,78.2,-7.25,52.8,-0.3012357713750107,-0.44580682912628333,1.915554747218671
851,78.2,-7.25,81.12,-0.24178800000025713,-0.4104340000000395,1.9502599999999848
852,78.2,-7.25,121.12,-0.16701499999989478,-0.35468600000008266,1.993199999999991
853,78.2,-7.25,136.5,-0.13520321632143273,-0.3355942719435818,2.006913953227726
854,78.2,-7.25,161.12,-0.0821936000000904,-0.30573600000030243,2.0271399999999575
855,78.2,-7.25,201.12,0.004985599999895285,-0.25372200000004774,2.052380000000023
856,98.2,-7.25,12.620000000000005,-0.3285008917166614,-0.5052658414501785,1.8335968427794918
857,98.2,-7.25,41.12,-0.290887278980976,-0.4575996886481626,1.872099806928405
858,98.2,-7.25,52.8,-0.26953896634862895,-0.4398258403484192,1.8864297337070435
859,98.2,-7.25,81.12,-0.21265695124182615,-0.3987350239000076,1.9188640601033184
860,98.2,-7.25,121.12,-0.13778518954273422,-0.338000711403426,1.958710242181497
861,98.2,-7.25,136.5,-0.10780523606393999,-0.31571007539064855,1.9716157536901906
862,98.2,-7.25,161.12,-0.05740361934897442,-0.2816830975618849,1.9901094799647292
863,98.2,-7.25,201.12,0.03138724958550776,-0.22718528701864837,2.0099924386982493
864,-141.8,32.75,12.620000000000005,-0.6144699999996532,-0.1699054000002853,2.3871999999999822
865,-141.8,32.75,41.12,-0.5865621527738578,-0.1979445061921119,2.4616966991634155
866,-141.8,32.75,52.8,-0.5712470403208427,-0.20813394168918364,2.4908210996520177
867,-141.8,32.75,81.12,-0.5275129738775695,-0.22908176161082316,2.5566172558948614
868,-141.8,32.75,121.12,-0.4502502388302152,-0.24430958182316687,2.6335046584144672
869,-141.8,32.75,136.5,-0.41551409554210705,-0.24318054363949138,2.656918214846902
870,-141.8,32.75,161.12,-0.354331912687033,-0.2305005317249158,2.686316646059649
871,-141.8,32.75,201.12,-0.2412577793251015,-0.17538960679551963,2.710091519723848
872,-101.8,32.75,12.620000000000005,-0.6199860000001276,-0.22909200000016838,2.271120000000007
873,-101.8,32.75,41.12,-0.5870417797502057,-0.25432738034624336,2.331355616267398
874,-101.8,32.75,52.8,-0.5699543103385547,-0.2655433559715341,2.3539643903342924
875,-101.8,32.75,81.12,-0.5198787279026891,-0.29200302588158067,2.40584307567344
876,-101.8,32.75,121.12,-0.4301967004422128,-0.3166071063025715,2.4709851882419747
877,-101.8,32.75,136.5,-0.39074570311170975,-0.3193242166317436,2.4923843538762025
878,-101.8,32.75,161.12,-0.32331882420961877,-0.31340739304842735,2.5211859847500344
879,-101.8,32.75,201.12,-0.20534258574444852,-0.271015196641752,2.550320115487314
880,-61.8,32.75,12.620000000000005,-0.6060879149457872,-0.2843690936105112,2.1520342822490246
881,-61.8,32.75,41.12,-0.5642359177611842,-0.30257878994629195,2.2025511222697363
882,-61.8,32.75,52.8,-0.5430788652863767,-0.31114779701755957,2.2213186292314875
883,-61.8,32.75,81.12,-0.482899658050685,-0.3302260166764093,2.264623938977978
884,-61.8,32.75,121.12,-0.3804400148530239,-0.3450541156962963,2.320504122369557
885,-61.8,32.75,136.5,-0.3368742463889193,-0.3458531461219536,2.3394775308147304
886,-61.8,32.75,161.12,-0.2648475383900084,-0.3399354841897946,2.3659725421300024
887,-61.8,32.75,201.12,-0.14711666527500344,-0.30415341080325753,2.396218003272997
888,-41.8,32.75,12.620000000000005,-0.5900994242546387,-0.31928317184406296,2.0932890810370925
889,-41.8,32.75,41.12,-0.5430929829552675,-0.32892425079175247,2.141155621429424
890,-41.8,32.75,52.8,-0.5191748211155132,-0.3335655546316172,2.1592335667966083
891,-41.8,32.75,81.12,-0.4527413848253994,-0.3423638685409909,2.2010634394301207
892,-41.8,32.75,121.12,-0.3451977612378154,-0.34419089102440736,2.254049572293923
893,-41.8,32.75,136.5,-0.30002066925940596,-0.341830015765888,2.2718119063280113
894,-41.8,32.75,161.12,-0.2263024047900205,-0.333467804705295,2.296641422126703
895,-41.8,32.75,201.12,-0.11148951133522145,-0.299366408315338,2.325774034944291
896,-21.799999999999997,32.75,12.620000000000005,-0.5664217667014284,-0.3556184456479574,2.0385998386862263
897,-21.799999999999997,32.75,41.12,-0.51387505987659,-0.35439452982945596,2.08491784439341
898,-21.799999999999997,32.75,52.8,-0.48690289468455594,-0.3539149819532401,2.102862209496873
899,-21.799999999999997,32.75,81.12,-0.414557238765516,-0.34966646497289133,2.1443147259750948
900,-21.799999999999997,32.75,121.12,-0.3055458734042422,-0.3355403939762365,2.1947176518461773
901,-21.799999999999997,32.75,136.5,-0.2595100990094046,-0.3290465428959308,2.21124970776758
902,-21.799999999999997,32.75,161.12,-0.18443657244845568,-0.31665810860279286,2.2342237712890487
903,-21.799999999999997,32.75,201.12,-0.07431585578294087,-0.2829788085970204,2.261298964850199
904,-1.8000000000000007,32.75,12.620000000000005,-0.5359190725811962,-0.39018999404857446,1.9890825643667167
905,-1.8000000000000007,32.75,41.12,-0.47689599999995447,-0.3778960000002307,2.035040000000063
906,-1.8000000000000007,32.75,52.8,-0.447124123398301,-0.3720477600191874,2.053115024246267
907,-1.8000000000000007,32.75,81.12,-0.37131800000010107,-0.3545699999998728,2.094159999999997
908,-1.8000000000000007,32.75,121.12,-0.26628000000007246,-0.32592200000001625,2.1415999999999364
909,-1.8000000000000007,32.75,136.5,-0.22157031955726803,-0.31495628785678775,2.1569678700252326
910,-1.8000000000000007,32.75,161.12,-0.14754760000003797,-0.2966299999999382,2.1782999999999246
911,-1.8000000000000007,32.75,201.12,-0.041178400000135285,-0.26059400000004107,2.2032599999999736
912,0.0,32.75,12.620000000000005,-0.5329611332215067,-0.3931373690826785,1.984859590629478
913,0.0,32.75,41.12,-0.47323967425373037,-0.3799365277503419,2.0308705334764823
914,0.0,32.75,52.8,-0.443346500991199,-0.3736183415623078,2.0489251270054285
915,0.0,32.75,81.12,-0.3674581514864428,-0.3550769419659545,2.0898772804932095
916,0.0,32.75,121.12,-0.26296779171844475,-0.325397378315337,2.1370397658801314
917,0.0,32.75,136.5,-0.21860632705023653,-0.314038156393492,2.1522918513938327
918,0.0,32.75,161.12,-0.14503073603931016,-0.29508566813947645,2.1735151849639505
919,0.0,32.75,201.12,-0.038701684263055536,-0.25861842559982495,2.1983529363621686
920,18.2,32.75,12.620000000000005,-0.5033593587053573,-0.4208932693724936,1.9434856231106739
921,18.2,32.75,41.12,-0.4385059999999972,-0.39853400000013295,1.9899600000000364
922,18.2,32.75,52.8,-0.40887808142740445,-0.3882995771527664,2.0073385711097416
923,18.2,32.75,81.12,-0.3347659999997513,-0.3623039999999591,2.0464399999999454
924,18.2,32.75,121.12,-0.2374199999997022,-0.3244500000002173,2.0910000000000806
925,18.2,32.75,136.5,-0.1965120407544212,-0.31103200718536783,2.1051169570107096
