,cycle,time_start,time_end,u,v,w,B_u,dB_u,B_v,dB_v,B_w,dB_w,x,y,z,B_x,B_y,B_z
63,63,1565400096.2006733,1565400100.2022672,32.05,-46.13,127.25,0.44761000000000006,0.001160776,1.8467639999999999,0.000105024,0.458658,0.001131225,-21.799999999999997,-127.25,-47.38,-0.44761000000000006,-0.458658,1.8467639999999999
64,64,1565400149.633066,1565400153.634993,32.05,-146.13,87.25,0.47183,0.0004514980000000001,1.256916,0.000111041,0.278084,0.00066778,-21.799999999999997,-87.25,-147.38,-0.47183,-0.278084,1.256916
65,65,1565400158.3533866,1565400162.3544016,32.05,-106.13,87.25,0.493962,0.000836523,1.562352,0.000132174,0.35343,0.000277939,-21.799999999999997,-87.25,-107.38,-0.493962,-0.35343,1.562352
66,66,1565400169.208679,1565400173.2102025,32.05,-66.13000000000001,87.25,0.505534,0.0008303789999999999,1.7775299999999998,0.000107238,0.40256,0.001036147,-21.799999999999997,-87.25,-67.38000000000001,-0.505534,-0.40256,1.7775299999999998
67,67,1565400179.8091779,1565400183.8087244,32.05,-46.13,87.25,0.5046619999999999,0.0006813739999999999,1.863216,8.792e-05,0.414444,0.000848605,-21.799999999999997,-87.25,-47.38,-0.5046619999999999,-0.414444,1.863216
68,68,1565400209.1532526,1565400213.1538846,32.05,-146.13,47.25,0.644666,0.000846304,1.340766,7.9875e-05,0.203092,0.001418492,-21.799999999999997,-47.25,-147.38,-0.644666,-0.203092,1.340766
69,69,1565400219.4410875,1565400223.4416964,32.05,-106.13,47.25,0.614024,0.000576958,1.63394,0.000152151,0.301642,0.00131591,-21.799999999999997,-47.25,-107.38,-0.614024,-0.301642,1.63394
70,70,1565400232.3922648,1565400236.3919373,32.05,-66.13000000000001,47.25,0.593366,0.006533535,1.810898,0.000238789,0.36155,0.011567461,-21.799999999999997,-47.25,-67.38000000000001,-0.593366,-0.36155,1.810898
71,71,1565400242.4250286,1565400246.4257627,32.05,-46.13,47.25,0.574216,0.0007221010000000001,1.880164,9.5551e-05,0.381274,0.001180119,-21.799999999999997,-47.25,-47.38,-0.574216,-0.381274,1.880164
72,72,1565400336.4563382,1565400340.4563498,32.05,-146.13,-32.75,1.0291860000000002,0.000127397,1.6712619999999998,2.1679e-05,0.14241120000000002,0.000432889,-21.799999999999997,32.75,-147.38,-1.0291860000000002,-0.14241120000000002,1.6712619999999998
73,73,1565400344.5611074,1565400348.5607429,32.05,-106.13,-32.75,0.910472,0.00052409,1.814466,0.000187163,0.26345599999999997,0.001143932,-21.799999999999997,32.75,-107.38,-0.910472,-0.26345599999999997,1.814466
74,74,1565400356.1528661,1565400360.153128,32.05,-66.13000000000001,-32.75,0.807712,0.00129739,1.902062,0.0005314790000000001,0.312838,0.001025656,-21.799999999999997,32.75,-67.38000000000001,-0.807712,-0.312838,1.902062
75,75,1565400366.3604689,1565400370.3628275,32.05,-46.13,-32.75,0.755278,0.000488539,1.9414939999999998,0.000130499,0.32654,0.001582356,-21.799999999999997,32.75,-47.38,-0.755278,-0.32654,1.9414939999999998
76,76,1565400435.5133133,1565400439.513943,32.05,-146.13,-72.75,1.42264,0.000214826,1.7903060000000002,5.8566e-05,0.33069,0.000693433,-21.799999999999997,72.75,-147.38,-1.42264,-0.33069,1.7903060000000002
77,77,1565400445.3448925,1565400449.345399,32.05,-106.13,-72.75,1.12435,0.0003784180000000001,1.865062,0.000222868,0.346972,0.000517175,-21.799999999999997,72.75,-107.38,-1.12435,-0.346972,1.865062
78,78,1565400459.5928016,1565400463.5941324,32.05,-66.13000000000001,-72.75,0.946448,0.000691896,1.91993,0.000261534,0.357456,0.001096576,-21.799999999999997,72.75,-67.38000000000001,-0.946448,-0.357456,1.91993
79,79,1565400469.4884975,1565400473.4883056,32.05,-46.13,-72.75,0.872022,0.000415837,1.947112,8.1056e-05,0.355794,0.000255108,-21.799999999999997,72.75,-47.38,-0.872022,-0.355794,1.947112
80,80,1565400506.6569252,1565400510.660875,-7.95,-146.13,-72.75,0.929298,0.0008925080000000002,1.557884,0.000223002,0.728884,0.000959599,18.2,72.75,-147.38,-0.929298,-0.728884,1.557884
81,81,1565400516.0567515,1565400520.0579484,-7.95,-106.13,-72.75,0.88905,0.000604401,1.722384,0.00016622299999999998,0.571712,0.000463972,18.2,72.75,-107.38,-0.88905,-0.571712,1.722384
82,82,1565400526.649414,1565400530.6499095,-7.95,-66.13000000000001,-72.75,0.80974,0.001438211,1.7997459999999998,0.000373738,0.5090560000000001,0.000687117,18.2,72.75,-67.38000000000001,-0.80974,-0.5090560000000001,1.7997459999999998
83,83,1565400534.8892806,1565400538.890773,-7.95,-46.13,-72.75,0.761526,0.000793807,1.830978,0.00012853,0.48623999999999995,0.000861075,18.2,72.75,-47.38,-0.761526,-0.48623999999999995,1.830978
84,84,1565400599.0727966,1565400603.073559,-7.95,-146.13,-32.75,0.6815720000000001,0.000245499,1.68003,5.3852e-05,0.436884,9.3434e-05,18.2,32.75,-147.38,-0.6815720000000001,-0.436884,1.68003
85,85,1565400607.7606316,1565400611.7613242,-7.95,-106.13,-32.75,0.727472,0.000426697,1.75827,4.6368e-05,0.447196,0.000364801,18.2,32.75,-107.38,-0.727472,-0.447196,1.75827
86,86,1565400619.5363019,1565400623.5370524,-7.95,-66.13000000000001,-32.75,0.693064,0.000712938,1.8251119999999998,7.5961e-05,0.446858,0.0008269639999999999,18.2,32.75,-67.38000000000001,-0.693064,-0.446858,1.8251119999999998
87,87,1565400629.4322882,1565400633.4325266,-7.95,-46.13,-32.75,0.6609,0.000718401,1.856054,0.000152578,0.44418199999999997,0.000596548,18.2,32.75,-47.38,-0.6609,-0.44418199999999997,1.856054
88,88,1565400683.4726982,1565400687.4751346,-7.95,-146.13,7.25,0.513606,5.6391e-05,1.573942,2.6833e-05,0.276622,5.848100000000001e-05,18.2,-7.25,-147.38,-0.513606,-0.276622,1.573942
89,89,1565400693.4809039,1565400697.482594,-7.95,-106.13,7.25,0.6051979999999999,0.001690834,1.7137959999999999,0.000501228,0.37853200000000004,0.000290895,18.2,-7.25,-107.38,-0.6051979999999999,-0.37853200000000004,1.7137959999999999
90,90,1565400706.416512,1565400710.4165466,-7.95,-66.13000000000001,7.25,0.59814,0.002090574,1.8160319999999999,0.0008116460000000001,0.41780200000000006,0.00084479,18.2,-7.25,-67.38000000000001,-0.59814,-0.41780200000000006,1.8160319999999999
91,91,1565400715.8965414,1565400719.897839,-7.95,-46.13,7.25,0.585304,0.000638694,1.856904,0.000179805,0.419008,0.000975946,18.2,-7.25,-47.38,-0.585304,-0.419008,1.856904
92,92,1565400757.513185,1565400761.5133069,-7.95,-146.13,47.25,0.378686,0.000614394,1.419988,8.871299999999999e-05,0.33345199999999997,0.0007011210000000001,18.2,-47.25,-147.38,-0.378686,-0.33345199999999997,1.419988
93,93,1565400767.0410929,1565400771.0419438,-7.95,-106.13,47.25,0.48004600000000003,0.0007916,1.649286,0.000144153,0.41860200000000003,0.000276261,18.2,-47.25,-107.38,-0.48004600000000003,-0.41860200000000003,1.649286
94,94,1565400779.672188,1565400783.6721878,-7.95,-66.13000000000001,47.25,0.50566,0.000899528,1.7959439999999998,8.4143e-05,0.44946400000000003,0.000810142,18.2,-47.25,-67.38000000000001,-0.50566,-0.44946400000000003,1.7959439999999998
95,95,1565400789.1609266,1565400793.1628265,-7.95,-46.13,47.25,0.499468,0.000609237,1.8567939999999998,0.000182975,0.443216,0.000880841,18.2,-47.25,-47.38,-0.499468,-0.443216,1.8567939999999998
96,96,1565400853.8404686,1565400857.8420994,-7.95,-146.13,87.25,0.21043,0.000441192,1.361002,0.000102323,0.45902200000000004,0.00028048200000000003,18.2,-87.25,-147.38,-0.21043,-0.45902200000000004,1.361002
97,97,1565400864.4244206,1565400868.4249954,-7.95,-106.13,87.25,0.33665,0.000360486,1.6212600000000001,0.000166883,0.480468,6.723100000000001e-05,18.2,-87.25,-107.38,-0.33665,-0.480468,1.6212600000000001
98,98,1565400875.8730536,1565400879.8723125,-7.95,-66.13000000000001,87.25,0.39635,0.002007772,1.7967919999999997,0.00024641400000000003,0.48836599999999997,0.002417215,18.2,-87.25,-67.38000000000001,-0.39635,-0.48836599999999997,1.7967919999999997
99,99,1565400885.3211615,1565400889.3205845,-7.95,-46.13,87.25,0.451528,0.000360652,1.86065,0.000332791,0.467168,0.001310351,18.2,-87.25,-47.38,-0.451528,-0.467168,1.86065
100,100,1565400930.8013155,1565400934.8021936,-7.95,-146.13,127.25,0.024585,0.000280539,1.366516,5.1284e-05,0.591544,9.0443e-05,18.2,-127.25,-147.38,-0.024585,-0.591544,1.366516
101,101,1565400942.9689221,1565400946.9697006,-7.95,-106.13,127.25,0.203844,0.000355992,1.622342,0.000230261,0.572062,0.000381602,18.2,-127.25,-107.38,-0.203844,-0.572062,1.622342
102,102,1565400953.6083212,1565400957.6087108,-7.95,-66.13000000000001,127.25,0.308904,0.001759298,1.807798,0.000115195,0.551504,0.001289333,18.2,-127.25,-67.38000000000001,-0.308904,-0.551504,1.807798
103,103,1565400963.752397,1565400967.753806,-7.95,-46.13,127.25,0.3877,0.00227966,1.878278,0.00019383,0.516948,0.0013508220000000002,18.2,-127.25,-47.38,-0.3877,-0.516948,1.878278
104,104,1565401026.5928922,1565401030.5934868,-7.95,-146.13,167.25,-0.236952,0.001079662,1.3913659999999999,0.000396333,0.70908,0.000419345,18.2,-167.25,-147.38,0.236952,-0.70908,1.3913659999999999
105,105,1565401035.9444144,1565401039.9445508,-7.95,-106.13,167.25,0.024194999999999998,0.001271366,1.648282,5.1672e-05,0.673988,0.000423639,18.2,-167.25,-107.38,-0.024194999999999998,-0.673988,1.648282
106,106,1565401048.4962275,1565401052.4955404,-7.95,-66.13000000000001,167.25,0.243344,0.003084036,1.844512,0.000454445,0.609456,0.000893605,18.2,-167.25,-67.38000000000001,-0.243344,-0.609456,1.844512
107,107,1565401058.720953,1565401062.7221055,-7.95,-46.13,167.25,0.268162,0.003145834,1.9159979999999999,0.000537094,0.5976279999999999,0.000451852,18.2,-167.25,-47.38,-0.268162,-0.5976279999999999,1.9159979999999999
108,108,1565401085.968167,1565401089.9693615,-7.95,-146.13,207.25,-0.526366,0.000195908,1.4259540000000002,0.000116103,0.76553,0.000145086,18.2,-207.25,-147.38,0.526366,-0.76553,1.4259540000000002
109,109,1565401097.5052588,1565401101.5054836,-7.95,-106.13,207.25,-0.1483554,0.000946435,1.7037759999999997,0.000197939,0.7169300000000001,0.000193261,18.2,-207.25,-107.38,0.1483554,-0.7169300000000001,1.7037759999999997
110,110,1565401108.6402652,1565401112.6409545,-7.95,-66.13000000000001,207.25,0.0954742,0.002535728,1.8976540000000002,0.000208998,0.663406,0.000951698,18.2,-207.25,-67.38000000000001,-0.0954742,-0.663406,1.8976540000000002
111,111,1565401117.9365852,1565401121.9373596,-7.95,-46.13,207.25,0.16512739999999998,0.000157182,1.980178,0.000199048,0.641386,0.00061358,18.2,-207.25,-47.38,-0.16512739999999998,-0.641386,1.980178
112,112,1565401183.4012039,1565401187.4006214,-7.95,-146.13,247.25,-0.7772100000000001,0.000851616,1.522638,0.000181576,0.814326,0.0011339,18.2,-247.25,-147.38,0.7772100000000001,-0.814326,1.522638
113,113,1565401191.8730812,1565401195.8723507,-7.95,-106.13,247.25,-0.315784,0.000152086,1.761164,6.0249e-05,0.7440640000000001,6.3087e-05,18.2,-247.25,-107.38,0.315784,-0.7440640000000001,1.761164
114,114,1565401201.5534985,1565401205.5549235,-7.95,-66.13000000000001,247.25,0.0267186,0.003016463,1.9345900000000003,0.000380263,0.688602,0.0005795430000000001,18.2,-247.25,-67.38000000000001,-0.0267186,-0.688602,1.9345900000000003
115,115,1565401213.2409682,1565401217.2423382,-7.95,-46.13,247.25,0.1441424,0.000977086,2.0072400000000004,0.000336155,0.6709,0.00076397,18.2,-247.25,-47.38,-0.1441424,-0.6709,2.0072400000000004
116,116,1565401241.2165134,1565401245.2175474,-7.95,-146.13,287.25,-1.089634,0.000394563,1.6479400000000002,0.000211424,0.813476,0.00012973,18.2,-287.25,-147.38,1.089634,-0.813476,1.6479400000000002
117,117,1565401252.4490414,1565401256.4522407,-7.95,-106.13,287.25,-0.409596,0.000285885,1.865792,0.000119038,0.664114,0.000214779,18.2,-287.25,-107.38,0.409596,-0.664114,1.865792
118,118,1565401264.6891596,1565401268.6892376,-7.95,-66.13000000000001,287.25,-0.014626400000000001,0.001522561,1.960968,0.0001747,0.650058,0.000280838,18.2,-287.25,-67.38000000000001,0.014626400000000001,-0.650058,1.960968
119,119,1565401276.6249864,1565401280.6246607,-7.95,-46.13,287.25,0.210952,0.000571025,2.02984,0.000260768,0.623784,0.0006293890000000001,18.2,-287.25,-47.38,-0.210952,-0.623784,2.02984
120,120,1565401305.9925478,1565401309.9938445,-7.95,-146.13,327.25,-1.403952,0.001896436,1.8898599999999999,0.000194936,0.6369600000000001,0.004839933,18.2,-327.25,-147.38,1.403952,-0.6369600000000001,1.8898599999999999
121,121,1565401315.600783,1565401319.6021252,-7.95,-106.13,327.25,-0.666714,0.004693371,1.9226,0.001012423,0.508162,0.003068097,18.2,-327.25,-107.38,0.666714,-0.508162,1.9226
122,122,1565401327.3371015,1565401331.337716,-7.95,-66.13000000000001,327.25,-0.07056219999999999,0.0005349290000000001,1.9575,0.000244949,0.5286,0.000344311,18.2,-327.25,-67.38000000000001,0.07056219999999999,-0.5286,1.9575
123,123,1565401337.600605,1565401341.6012893,-7.95,-46.13,327.25,0.16417,0.001351502,2.01172,0.001061603,0.5654060000000001,0.000779827,18.2,-327.25,-47.38,-0.16417,-0.5654060000000001,2.01172
124,124,1565401433.1367161,1565401437.1376164,-47.95,-146.13,327.25,-1.5948579999999999,0.000490989,2.82924,0.00016733200000000002,0.8905799999999999,0.000347994,58.2,-327.25,-147.38,1.5948579999999999,-0.8905799999999999,2.82924
125,125,1565401444.6565914,1565401448.6584404,-47.95,-106.13,327.25,-0.786454,0.000182016,2.62232,8.366600000000001e-05,0.653402,0.000161617,58.2,-327.25,-107.38,0.786454,-0.653402,2.62232
126,126,1565401456.8962018,1565401460.895791,-47.95,-66.13000000000001,327.25,-0.1429618,0.004141501,2.47518,0.000192354,0.510262,0.0016638870000000002,58.2,-327.25,-67.38000000000001,0.1429618,-0.510262,2.47518
127,127,1565401467.2335932,1565401471.234041,-47.95,-46.13,327.25,0.004221,0.000295367,2.4331400000000003,0.000151658,0.50641,0.000142302,58.2,-327.25,-47.38,-0.004221,-0.50641,2.4331400000000003
128,128,1565401505.4170322,1565401509.4182634,-47.95,-146.13,287.25,-1.323334,0.000142934,2.48686,0.00016733200000000002,1.092904,0.00054848,58.2,-287.25,-147.38,1.323334,-1.092904,2.48686
129,129,1565401515.0001273,1565401518.999933,-47.95,-106.13,287.25,-0.6252840000000001,0.000144672,2.41882,0.000164317,0.841046,0.00032746,58.2,-287.25,-107.38,0.6252840000000001,-0.841046,2.41882
130,130,1565401524.1362429,1565401528.1362438,-47.95,-66.13000000000001,287.25,-0.1541328,0.001638197,2.3629599999999997,0.000230217,0.685912,0.001334099,58.2,-287.25,-67.38000000000001,0.1541328,-0.685912,2.3629599999999997
131,131,1565401532.456718,1565401536.4563382,-47.95,-46.13,287.25,0.0144076,0.000666782,2.35308,0.000130384,0.6319359999999999,0.000831222,58.2,-287.25,-47.38,-0.0144076,-0.6319359999999999,2.35308
132,132,1565401586.1848192,1565401590.1856635,-47.95,-146.13,247.25,-1.016342,6.0581e-05,2.1907,0.0,1.128558,5.1186e-05,58.2,-247.25,-147.38,1.016342,-1.128558,2.1907
133,133,1565401597.673457,1565401601.6744006,-47.95,-106.13,247.25,-0.45758000000000004,0.00045722,2.22624,5.4772e-05,0.8934719999999999,0.00013971399999999998,58.2,-247.25,-107.38,0.45758000000000004,-0.8934719999999999,2.22624
134,134,1565401607.473183,1565401611.4741693,-47.95,-66.13000000000001,247.25,-0.08745660000000001,0.001428827,2.2433,0.000565685,0.728934,0.001308465,58.2,-247.25,-67.38000000000001,0.08745660000000001,-0.728934,2.2433
135,135,1565401620.032489,1565401624.0325012,-47.95,-46.13,247.25,0.0409944,0.000261961,2.2518,0.000141421,0.673006,0.000580715,58.2,-247.25,-47.38,-0.0409944,-0.673006,2.2518
136,136,1565401656.7364604,1565401660.7363827,-47.95,-146.13,207.25,-0.6694319999999999,0.000314754,1.9357400000000002,5.4772e-05,1.0704200000000001,0.000211187,58.2,-207.25,-147.38,0.6694319999999999,-1.0704200000000001,1.9357400000000002
137,137,1565401664.9772954,1565401668.9789286,-47.95,-106.13,207.25,-0.253386,0.000412468,2.03962,8.366600000000001e-05,0.8833139999999999,0.000402778,58.2,-207.25,-107.38,0.253386,-0.8833139999999999,2.03962
138,138,1565401675.016099,1565401679.01584,-47.95,-66.13000000000001,207.25,0.019858,0.000389714,2.1058,7.071100000000001e-05,0.736726,0.000570596,58.2,-207.25,-67.38000000000001,-0.019858,-0.736726,2.1058
139,139,1565401683.4888422,1565401687.4890563,-47.95,-46.13,207.25,0.1066932,0.000771383,2.1324799999999997,0.000130384,0.678704,0.000449144,58.2,-207.25,-47.38,-0.1066932,-0.678704,2.1324799999999997
140,140,1565401721.8805435,1565401725.881866,-47.95,-146.13,167.25,-0.339008,0.001267565,1.7487560000000002,0.000188494,0.9720260000000001,0.000547567,58.2,-167.25,-147.38,0.339008,-0.9720260000000001,1.7487560000000002
141,141,1565401732.640713,1565401736.6404526,-47.95,-106.13,167.25,-0.054051199999999994,0.000956143,1.886102,0.00017963900000000002,0.83454,0.000576628,58.2,-167.25,-107.38,0.054051199999999994,-0.83454,1.886102
142,142,1565401742.632269,1565401746.6323302,-47.95,-66.13000000000001,167.25,0.1290828,0.001377338,1.984686,0.000262164,0.71729,0.00037716,58.2,-167.25,-67.38000000000001,-0.1290828,-0.71729,1.984686
143,143,1565401753.5685475,1565401757.5701535,-47.95,-46.13,167.25,0.18675,0.002123934,2.02408,0.000268328,0.666284,0.0008318830000000001,58.2,-167.25,-47.38,-0.18675,-0.666284,2.02408
144,144,1565401779.3290846,1565401783.3303196,-47.95,-146.13,127.25,-0.07631439999999999,0.001302708,1.634854,6.269e-05,0.7923279999999999,0.000114324,58.2,-127.25,-147.38,0.07631439999999999,-0.7923279999999999,1.634854
145,145,1565401787.9684706,1565401791.9683015,-47.95,-106.13,127.25,0.1268218,0.000160526,1.7869979999999999,0.000130077,0.706512,0.00035109800000000005,58.2,-127.25,-107.38,-0.1268218,-0.706512,1.7869979999999999
146,146,1565401800.7279987,1565401804.7291508,-47.95,-66.13000000000001,127.25,0.24133400000000002,0.001132179,1.898452,0.00017796099999999994,0.628846,0.001023489,58.2,-127.25,-67.38000000000001,-0.24133400000000002,-0.628846,1.898452
147,147,1565401811.0804422,1565401815.0826952,-47.95,-46.13,127.25,0.27107800000000004,0.001883513,1.942998,5.5408e-05,0.592558,0.0014165170000000002,58.2,-127.25,-47.38,-0.27107800000000004,-0.592558,1.942998
148,148,1565401853.1122227,1565401857.1135926,-47.95,-146.13,87.25,0.1307066,0.00065431,1.5714059999999999,0.000134462,0.623972,0.000455818,58.2,-87.25,-147.38,-0.1307066,-0.623972,1.5714059999999999
149,149,1565401863.4328575,1565401867.433887,-47.95,-106.13,87.25,0.281828,0.000922318,1.7273580000000002,0.000254892,0.603296,0.000783537,58.2,-87.25,-107.38,-0.281828,-0.603296,1.7273580000000002
150,150,1565401876.1527135,1565401880.1530983,-47.95,-66.13000000000001,87.25,0.350446,0.000220409,1.8357580000000002,9.3648e-05,0.573762,0.000278783,58.2,-87.25,-67.38000000000001,-0.350446,-0.573762,1.8357580000000002
151,151,1565401887.8401086,1565401891.841824,-47.95,-46.13,87.25,0.362012,0.000349242,1.8797380000000001,4.4385e-05,0.55099,0.000238851,58.2,-87.25,-47.38,-0.362012,-0.55099,1.8797380000000001
152,152,1565401930.0805006,1565401934.0827782,-47.95,-146.13,47.25,0.27316599999999996,8.6197e-05,1.6162219999999998,3.6332e-05,0.45088199999999995,0.000129499,58.2,-47.25,-147.38,-0.27316599999999996,-0.45088199999999995,1.6162219999999998
153,153,1565401939.3846335,1565401943.3860593,-47.95,-106.13,47.25,0.397878,0.000561667,1.730592,0.000114978,0.5191,0.000200873,58.2,-47.25,-107.38,-0.397878,-0.5191,1.730592
154,154,1565401950.535974,1565401954.537271,-47.95,-66.13000000000001,47.25,0.43656000000000006,0.000123895,1.8099599999999998,8.3367e-05,0.527208,0.000185391,58.2,-47.25,-67.38000000000001,-0.43656000000000006,-0.527208,1.8099599999999998
155,155,1565401959.3127367,1565401963.3140461,-47.95,-46.13,47.25,0.43191199999999996,0.001275821,1.8441319999999999,6.261e-05,0.520666,0.0009802189999999998,58.2,-47.25,-47.38,-0.43191199999999996,-0.520666,1.8441319999999999
156,156,1565401991.5364304,1565401995.537245,-47.95,-146.13,7.25,0.387962,0.000592807,1.7809439999999999,8.4439e-05,0.367626,0.000542291,58.2,-7.25,-147.38,-0.387962,-0.367626,1.7809439999999999
157,157,1565402002.0567162,1565402006.0589542,-47.95,-106.13,7.25,0.5159779999999999,0.001549845,1.7791099999999997,0.000173205,0.46608999999999995,0.001430944,58.2,-7.25,-107.38,-0.5159779999999999,-0.46608999999999995,1.7791099999999997
158,158,1565402012.1842039,1565402016.1834865,-47.95,-66.13000000000001,7.25,0.5313100000000001,0.0008342060000000001,1.8075599999999998,0.00015524200000000002,0.4836,0.000420535,58.2,-7.25,-67.38000000000001,-0.5313100000000001,-0.4836,1.8075599999999998
159,159,1565402021.8725774,1565402025.8723087,-47.95,-46.13,7.25,0.5161479999999999,0.001749077,1.829464,0.000105262,0.47621199999999997,0.001562904,58.2,-7.25,-47.38,-0.5161479999999999,-0.47621199999999997,1.829464
160,160,1565402136.2327516,1565402140.2323382,-47.95,-146.13,-32.75,0.427054,0.000140819,1.906928,0.000103537,0.535754,0.000470935,58.2,32.75,-147.38,-0.427054,-0.535754,1.906928
161,161,1565402148.7847009,1565402152.7850394,-47.95,-106.13,-32.75,0.5924659999999999,0.000294245,1.806082,0.000151228,0.544092,0.000200175,58.2,32.75,-107.38,-0.5924659999999999,-0.544092,1.806082
162,162,1565402162.0563793,1565402166.0563214,-47.95,-66.13000000000001,-32.75,0.59564,0.001964637,1.7941580000000001,0.000703434,0.523674,0.0004970209999999999,58.2,32.75,-67.38000000000001,-0.59564,-0.523674,1.7941580000000001
163,163,1565402171.7043824,1565402175.7059865,-47.95,-46.13,-32.75,0.5749,0.0010334889999999998,1.805072,0.00028630400000000003,0.5064960000000001,0.000329515,58.2,32.75,-47.38,-0.5749,-0.5064960000000001,1.805072
164,164,1565402233.1763625,1565402237.176643,-47.95,-146.13,-72.75,0.44796400000000003,0.000163187,1.811268,0.000361552,0.8656280000000001,0.000698119,58.2,72.75,-147.38,-0.44796400000000003,-0.8656280000000001,1.811268
165,165,1565402242.2647846,1565402246.2658374,-47.95,-106.13,-72.75,0.6653140000000001,0.001447232,1.746618,0.000348095,0.694364,0.000802266,58.2,72.75,-107.38,-0.6653140000000001,-0.694364,1.746618
166,166,1565402253.1049945,1565402257.1043706,-47.95,-66.13000000000001,-72.75,0.66373,0.001883229,1.74262,0.000734405,0.6037359999999999,0.000196799,58.2,72.75,-67.38000000000001,-0.66373,-0.6037359999999999,1.74262
167,167,1565402266.54492,1565402270.544297,-47.95,-46.13,-72.75,0.6339560000000001,0.001900153,1.755322,0.00035181,0.5686859999999999,0.000913526,58.2,72.75,-47.38,-0.6339560000000001,-0.5686859999999999,1.755322
168,168,1565402316.5600462,1565402320.560191,-87.95,-146.13,-72.75,0.565938,0.001497755,2.22202,0.000192354,0.8456319999999999,0.001536968,98.2,72.75,-147.38,-0.565938,-0.8456319999999999,2.22202
169,169,1565402327.7688582,1565402331.7684028,-87.95,-106.13,-72.75,0.64494,0.000325038,1.79898,0.000436291,0.736958,0.002135924,98.2,72.75,-107.38,-0.64494,-0.736958,1.79898
170,170,1565402339.7127779,1565402343.7147098,-87.95,-66.13000000000001,-72.75,0.597722,0.001427417,1.6914779999999998,0.000572818,0.6482760000000001,0.000269314,98.2,72.75,-67.38000000000001,-0.597722,-0.6482760000000001,1.6914779999999998
171,171,1565402352.9121428,1565402356.9137266,-87.95,-46.13,-72.75,0.5563140000000001,0.0014377,1.6846419999999998,0.000390474,0.6132380000000001,0.00044195,98.2,72.75,-47.38,-0.5563140000000001,-0.6132380000000001,1.6846419999999998
172,172,1565402399.1120784,1565402403.1124144,-87.95,-146.13,-32.75,0.573484,0.000184201,2.16412,8.366600000000001e-05,0.569488,0.000166943,98.2,32.75,-147.38,-0.573484,-0.569488,2.16412
173,173,1565402414.7288275,1565402418.7301354,-87.95,-106.13,-32.75,0.618506,0.001027731,1.83572,0.000420714,0.6239939999999999,0.000586541,98.2,32.75,-107.38,-0.618506,-0.6239939999999999,1.83572
174,174,1565402428.2966375,1565402432.29703,-87.95,-66.13000000000001,-32.75,0.574408,0.000332821,1.7422080000000002,2.1679e-05,0.5979399999999999,0.000425852,98.2,32.75,-67.38000000000001,-0.574408,-0.5979399999999999,1.7422080000000002
175,175,1565402439.3365092,1565402443.3369505,-87.95,-46.13,-32.75,0.536774,0.000339676,1.7373,0.000135462,0.5727479999999999,0.000640016,98.2,32.75,-47.38,-0.536774,-0.5727479999999999,1.7373
176,176,1565402504.5202572,1565402508.5209155,-87.95,-146.13,47.25,0.377672,0.000119875,1.774804,4.219e-05,0.57793,9.0277e-05,98.2,-47.25,-147.38,-0.377672,-0.57793,1.774804
177,177,1565402516.3047154,1565402520.3043098,-87.95,-106.13,47.25,0.44250600000000007,0.000299633,1.7850099999999998,0.00028818400000000003,0.627474,0.000651521,98.2,-47.25,-107.38,-0.44250600000000007,-0.627474,1.7850099999999998
178,178,1565402527.0804882,1565402531.0805542,-87.95,-66.13000000000001,47.25,0.438382,0.001545241,1.8032540000000001,0.00014240799999999998,0.609064,0.001608984,98.2,-47.25,-67.38000000000001,-0.438382,-0.609064,1.8032540000000001
179,179,1565402537.152785,1565402541.154259,-87.95,-46.13,47.25,0.42003999999999997,0.001511671,1.81923,0.000155724,0.5887220000000001,0.0015316070000000002,98.2,-47.25,-47.38,-0.42003999999999997,-0.5887220000000001,1.81923
180,180,1565402678.7526743,1565402682.7532332,-87.95,-146.13,87.25,0.189416,4.722300000000001e-05,1.7500060000000002,3.0496e-05,0.801604,8.6197e-05,98.2,-87.25,-147.38,-0.189416,-0.801604,1.7500060000000002
181,181,1565402688.2082677,1565402692.2072868,-87.95,-106.13,87.25,0.294052,0.001376107,1.823868,0.000329955,0.7459859999999999,0.000452692,98.2,-87.25,-107.38,-0.294052,-0.7459859999999999,1.823868
182,182,1565402699.712191,1565402703.7151408,-87.95,-66.13000000000001,87.25,0.33452600000000005,0.000177285,1.868336,0.00011393,0.669478,0.00028543,98.2,-87.25,-67.38000000000001,-0.33452600000000005,-0.669478,1.868336
183,183,1565402709.5204554,1565402713.522488,-87.95,-46.13,87.25,0.332122,0.001052459,1.8882720000000002,0.000150233,0.633228,0.000128141,98.2,-87.25,-47.38,-0.332122,-0.633228,1.8882720000000002
184,184,1565402791.0322256,1565402795.0316405,-87.95,-146.13,127.25,-0.026324,0.002502209,1.8626919999999998,0.00014754700000000002,1.0467,0.000155885,98.2,-127.25,-147.38,0.026324,-1.0467,1.8626919999999998
185,185,1565402800.2963562,1565402804.298004,-87.95,-106.13,127.25,0.1499864,0.001750236,1.9327580000000002,0.000243762,0.8865700000000001,0.0006505,98.2,-127.25,-107.38,-0.1499864,-0.8865700000000001,1.9327580000000002
186,186,1565402809.5129097,1565402813.5140483,-87.95,-66.13000000000001,127.25,0.23771799999999998,0.003508628,1.9703259999999998,0.00014188,0.748496,0.000791157,98.2,-127.25,-67.38000000000001,-0.23771799999999998,-0.748496,1.9703259999999998
